Create_time,Create_year,Create_month,Create_day,Create_hour,Likes,Comments,Saves,Views,Shares,Duration(sec),Video Height,Video Width
2020-09-25 14:51:27,2020,9,25,14,48700,0,66,1200000,98,33,1280,720
2020-09-25 12:08:17,2020,9,25,12,236,3,4,4627,6,60,540,960
2020-09-25 11:48:12,2020,9,25,11,4415,58,12,97800,8,62,540,960
2020-09-24 20:15:45,2020,9,24,20,427,1,3,9246,4,60,540,960
2020-09-24 19:42:10,2020,9,24,19,207,0,1,4556,0,60,540,960
2020-09-24 19:28:22,2020,9,24,19,296,4,1,6312,2,60,540,960
2020-09-24 17:01:18,2020,9,24,17,10500,21,40,247500,40,60,540,960
2020-09-24 16:36:16,2020,9,24,16,2917,10,7,100800,12,60,540,960
2020-09-24 16:32:19,2020,9,24,16,149,2,0,4682,0,60,540,960
2020-09-24 12:15:00,2020,9,24,12,144,0,2,4367,3,60,540,960
2020-09-24 11:57:35,2020,9,24,11,188,1,1,4233,3,60,540,960
2020-09-24 11:53:47,2020,9,24,11,246,0,1,3926,1,60,540,960
2020-09-23 18:18:28,2020,9,23,18,286,0,0,3526,1,60,540,960
2020-09-23 18:13:54,2020,9,23,18,280,1,1,4233,1,60,540,960
2020-09-23 16:21:39,2020,9,23,16,222,1,2,4566,3,60,540,960
2020-09-23 16:16:33,2020,9,23,16,184,3,2,7294,0,58,540,960
2020-09-23 15:18:03,2020,9,23,15,157,1,1,4588,2,49,540,960
2020-09-23 15:13:26,2020,9,23,15,588,9,3,20900,2,26,540,960
2020-09-22 21:27:43,2020,9,22,21,56,0,0,4619,2,12,960,540
2020-09-22 19:13:36,2020,9,22,19,55,1,0,3450,0,24,1024,576
2020-09-22 15:56:19,2020,9,22,15,40,0,1,2801,0,26,1024,576
2020-09-21 21:55:08,2020,9,21,21,31,0,0,3012,0,37,1024,576
2020-09-21 19:53:21,2020,9,21,19,44,0,0,3667,0,14,1024,576
2020-09-21 15:58:59,2020,9,21,15,40,0,0,3611,0,15,960,540
2020-09-20 21:59:47,2020,9,20,21,42,3,1,2373,0,21,1024,576
2020-09-20 21:18:23,2020,9,20,21,40,0,0,2719,0,29,1024,576
2020-09-20 20:02:36,2020,9,20,20,80,1,2,3982,1,20,960,540
2020-09-20 13:18:40,2020,9,20,13,41,0,2,2670,0,17,1024,576
2020-09-19 21:33:58,2020,9,19,21,69,0,1,4088,3,11,1024,576
2020-09-19 19:34:40,2020,9,19,19,42,0,1,2969,0,9,1024,576
2020-09-18 21:44:10,2020,9,18,21,16,0,1,756,1,14,1024,576
2020-09-18 21:09:19,2020,9,18,21,39,0,1,2903,2,16,1024,576
2020-09-18 19:16:11,2020,9,18,19,59,0,0,4707,1,10,960,544
2020-09-17 22:08:17,2020,9,17,22,76,0,2,2986,0,28,1024,576
2020-09-17 21:27:18,2020,9,17,21,62,0,0,3622,0,11,1024,576
2020-09-16 21:52:07,2020,9,16,21,54,0,0,3290,0,15,1024,576
2020-09-16 20:30:34,2020,9,16,20,64,0,2,3846,1,11,960,544
2020-09-16 16:46:29,2020,9,16,16,46,1,1,3089,2,12,1024,576
2020-09-15 13:32:29,2020,9,15,13,5063,0,5,446500,23,15,1280,720
2020-09-15 13:32:14,2020,9,15,13,5740,0,6,440200,18,15,1280,720
2020-09-15 13:31:47,2020,9,15,13,6649,0,11,449400,17,15,1280,720
2020-09-15 13:31:17,2020,9,15,13,6159,0,12,455100,13,15,1280,720
2020-09-15 13:30:38,2020,9,15,13,12000,0,19,467900,34,15,1280,720
2020-09-14 22:09:57,2020,9,14,22,38,0,0,2839,0,23,1024,576
2020-09-14 18:06:30,2020,9,14,18,71,1,0,4873,0,14,1024,576
2020-09-14 14:58:47,2020,9,14,14,210,0,0,3241,0,51,960,540
2020-09-11 17:16:21,2020,9,11,17,53,1,0,3353,2,13,1024,576
2020-09-11 15:40:03,2020,9,11,15,65,3,1,3904,4,12,1024,576
2020-09-11 12:42:07,2020,9,11,12,63,0,1,3546,0,10,960,544
2020-09-11 11:40:06,2020,9,11,11,120,0,4,5526,2,12,1024,576
2020-09-11 10:36:35,2020,9,11,10,120,0,1,5287,1,6,1024,576
2020-09-11 10:08:39,2020,9,11,10,51,0,0,3359,1,8,1024,576
2020-09-10 20:21:09,2020,9,10,20,53,3,0,4005,1,21,960,540
2020-09-10 18:54:01,2020,9,10,18,62,2,0,3749,0,15,954,540
2020-09-10 18:40:05,2020,9,10,18,44,0,1,3023,2,17,1024,576
2020-09-10 17:01:35,2020,9,10,17,90,1,0,3320,2,54,960,540
2020-09-10 16:03:44,2020,9,10,16,45,0,1,3795,2,29,1024,576
2020-09-10 14:52:08,2020,9,10,14,49,1,0,3116,1,12,1024,576
2020-09-09 22:40:55,2020,9,9,22,33,1,1,3108,1,22,1024,576
2020-09-09 19:24:07,2020,9,9,19,43,0,2,3164,1,15,960,540
2020-09-09 16:40:09,2020,9,9,16,72,0,0,4115,6,30,960,540
2020-09-09 15:14:30,2020,9,9,15,92,0,1,3192,0,50,960,540
2020-09-09 11:50:51,2020,9,9,11,57,0,2,3650,0,13,1024,576
2020-09-08 19:36:13,2020,9,8,19,37,1,1,1400,1,33,960,544
2020-09-08 17:43:59,2020,9,8,17,79,0,1,3582,0,19,960,544
2020-09-08 15:43:12,2020,9,8,15,75,0,0,3937,0,16,960,544
2020-09-07 21:34:48,2020,9,7,21,109,1,2,5022,3,30,1024,576
2020-09-07 19:19:48,2020,9,7,19,55,1,1,3452,5,36,960,540
2020-09-07 18:00:19,2020,9,7,18,90900,0,200,11700000,304,15,1280,720
2020-09-07 10:59:17,2020,9,7,10,252,3,1,5468,1,25,960,540
2020-09-06 18:15:44,2020,9,6,18,97,1,2,4622,6,9,960,540
2020-09-06 15:26:01,2020,9,6,15,65,1,0,3691,5,24,960,540
2020-09-05 16:37:11,2020,9,5,16,274,4,1,6757,4,15,960,540
2020-09-05 11:12:36,2020,9,5,11,461,9,4,7653,8,24,960,540
2020-09-04 16:31:20,2020,9,4,16,150,3,2,5342,1,26,960,540
2020-09-04 13:07:20,2020,9,4,13,145,4,0,4658,4,23,960,540
2020-09-04 11:27:04,2020,9,4,11,101000,0,208,12500000,470,15,1280,720
2020-09-03 20:08:26,2020,9,3,20,80,5,1,4174,0,15,960,540
2020-09-03 20:04:37,2020,9,3,20,746,1,7,26800,15,29,960,540
2020-09-03 18:24:47,2020,9,3,18,233,1,2,7978,3,12,960,538
2020-09-03 13:05:02,2020,9,3,13,97,3,0,4647,3,15,960,540
2020-09-02 18:47:17,2020,9,2,18,90,7,0,4126,9,45,1024,576
2020-09-02 15:11:36,2020,9,2,15,65,1,0,4118,1,13,960,540
2020-09-01 20:58:55,2020,9,1,20,83,2,0,4444,1,31,1024,576
2020-09-01 18:38:27,2020,9,1,18,149,2,1,4002,6,18,960,534
2020-08-30 13:33:01,2020,8,30,13,74,3,1,4119,1,48,960,540
2020-08-27 20:36:23,2020,8,27,20,215,2,3,7468,10,14,960,540
2020-08-27 14:15:43,2020,8,27,14,177,8,3,7096,1,30,1024,576
2020-08-27 10:29:56,2020,8,27,10,127,0,0,5226,2,33,960,540
2020-08-26 14:26:55,2020,8,26,14,13900,0,22,533700,51,8,1280,720
2020-08-26 14:26:25,2020,8,26,14,16400,0,22,531400,42,8,1280,720
2020-08-26 14:25:29,2020,8,26,14,15600,0,22,530900,49,8,1280,720
2020-08-26 14:25:01,2020,8,26,14,113700,0,167,12400000,469,8,1280,720
2020-08-26 14:24:15,2020,8,26,14,16000,0,21,534500,33,8,1280,720
2020-08-25 20:41:36,2020,8,25,20,250,1,4,6538,5,18,960,540
2020-08-25 11:03:31,2020,8,25,11,202,2,1,5776,2,20,960,540
2020-08-23 15:15:58,2020,8,23,15,206,1,1,6780,2,19,960,444
2020-08-21 21:55:12,2020,8,21,21,133,3,3,6463,4,15,1024,576
2020-08-21 21:51:35,2020,8,21,21,170,2,2,6000,2,25,960,540
2020-08-21 21:48:18,2020,8,21,21,315,3,2,8787,5,17,960,540
2020-08-21 21:11:46,2020,8,21,21,151,3,0,6929,3,19,1024,576
2020-08-20 19:46:19,2020,8,20,19,384,2,3,9618,14,18,960,540
2020-08-20 19:37:15,2020,8,20,19,319,3,2,8401,4,20,960,540
2020-08-20 19:15:05,2020,8,20,19,208,1,3,7192,3,23,960,540
2020-08-20 16:44:08,2020,8,20,16,18400,13,33,532900,58,13,1280,720
2020-08-20 10:58:25,2020,8,20,10,594,19,8,15800,30,15,960,540
2020-08-20 09:36:53,2020,8,20,9,3660,83,44,56900,67,15,960,540
2020-08-17 21:56:08,2020,8,17,21,1608,9,20,35200,45,14,1024,576
2020-08-16 16:36:47,2020,8,16,16,1352,8,42,37600,35,37,1024,576
2020-08-16 11:56:57,2020,8,16,11,1049,9,32,35600,53,16,1024,576
2020-08-15 20:32:08,2020,8,15,20,960,10,30,33700,17,27,1024,576
2020-08-15 16:15:19,2020,8,15,16,685,8,12,28300,19,12,1024,576
2020-08-15 12:45:25,2020,8,15,12,665,8,20,27700,10,21,960,540
2020-08-14 20:07:39,2020,8,14,20,15000,21,40,552700,71,5,1280,720
2020-08-14 18:20:54,2020,8,14,18,409,0,18,22900,4,15,954,540
2020-08-14 10:55:55,2020,8,14,10,392,46,7,19200,7,18,960,540
2020-08-13 18:47:39,2020,8,13,18,303,1,8,16700,7,16,1024,576
2020-08-12 20:26:39,2020,8,12,20,313,2,8,17100,9,14,960,540
2020-08-12 17:47:44,2020,8,12,17,270,2,6,15900,12,20,960,540
2020-08-11 18:40:14,2020,8,11,18,826,1,26,25000,20,23,960,540
2020-08-10 20:39:25,2020,8,10,20,715,3,21,28300,23,15,960,544
2020-08-10 18:25:41,2020,8,10,18,1096,7,19,35600,19,19,1024,576
2020-08-10 16:25:40,2020,8,10,16,1746,24,20,45200,44,20,960,540
2020-08-09 16:33:18,2020,8,9,16,2604,24,67,73100,69,9,960,540
2020-08-09 11:26:49,2020,8,9,11,1655,15,33,59900,28,20,960,540
2020-08-08 12:25:06,2020,8,8,12,1972,0,33,59000,47,15,960,540
2020-08-07 21:11:56,2020,8,7,21,3033,36,39,57100,35,19,960,540
2020-08-07 14:29:29,2020,8,7,14,1236,6,28,53800,28,32,1024,576
2020-08-07 12:23:16,2020,8,7,12,1103,10,64,49600,18,13,960,540
2020-08-06 22:08:44,2020,8,6,22,1190,9,39,51000,16,20,960,540
2020-08-06 18:17:10,2020,8,6,18,926,0,41,45800,22,20,960,540
2020-08-06 17:16:23,2020,8,6,17,145400,0,329,12300000,801,11,1280,720
2020-08-05 21:27:12,2020,8,5,21,935,12,61,46800,19,15,960,540
2020-08-05 20:11:08,2020,8,5,20,697,3,27,41700,14,19,960,540
2020-08-05 19:50:41,2020,8,5,19,17900,20,30,563900,55,15,1280,720
2020-08-05 19:48:26,2020,8,5,19,19500,0,33,561400,80,15,1280,720
2020-08-05 19:03:55,2020,8,5,19,3945,0,41,138100,48,18,960,540
2020-08-04 21:04:30,2020,8,4,21,489,2,22,30800,12,14,960,540
2020-08-04 17:29:42,2020,8,4,17,471,2,14,28400,16,22,960,540
2020-08-04 17:08:22,2020,8,4,17,420,2,18,27600,6,14,960,540
2020-08-04 12:27:56,2020,8,4,12,392,5,17,26500,7,16,960,540
2020-07-31 22:37:13,2020,7,31,22,496,9,21,27700,10,12,1024,576
2020-07-30 21:07:17,2020,7,30,21,406,2,10,25200,8,26,960,540
2020-07-30 19:26:27,2020,7,30,19,19700,0,44,1100000,129,20,1280,720
2020-07-30 19:25:19,2020,7,30,19,29500,0,109,1100000,214,20,1280,720
2020-07-30 18:34:48,2020,7,30,18,27800,0,45,1100000,125,19,1280,720
2020-07-30 18:33:42,2020,7,30,18,29900,0,54,1100000,106,19,1280,720
2020-07-30 16:43:46,2020,7,30,16,282,1,8,20900,2,15,960,540
2020-07-29 22:01:47,2020,7,29,22,350,7,9,21400,9,15,960,540
2020-07-29 19:33:04,2020,7,29,19,266,1,11,19800,1,18,960,540
2020-07-29 14:25:39,2020,7,29,14,290,1,7,19200,11,22,954,540
2020-07-29 10:05:11,2020,7,29,10,331,1,12,18000,7,35,960,540
2020-07-28 17:06:12,2020,7,28,17,331,1,16,18800,13,15,960,540
2020-07-28 17:04:49,2020,7,28,17,243,1,4,17700,13,22,960,540
2020-07-28 14:59:10,2020,7,28,14,285,3,12,18100,5,11,960,540
2020-07-28 11:46:15,2020,7,28,11,329,1,4,16900,6,20,960,540
2020-07-27 22:48:47,2020,7,27,22,185,0,6,15300,2,14,960,540
2020-07-27 20:31:06,2020,7,27,20,220,3,9,15100,5,15,960,540
2020-07-24 19:14:59,2020,7,24,19,311,4,6,16100,7,15,960,540
2020-07-23 19:29:40,2020,7,23,19,394,5,9,17000,5,43,540,540
2020-07-23 18:10:43,2020,7,23,18,312,1,5,15800,2,11,960,540
2020-07-23 17:17:25,2020,7,23,17,19500,0,47,1100000,119,22,1280,720
2020-07-22 13:52:37,2020,7,22,13,640,0,17,20400,6,14,960,540
2020-07-21 15:33:34,2020,7,21,15,20200,0,61,1100000,124,22,1280,720
2020-07-20 20:33:48,2020,7,20,20,487,3,7,25400,11,15,960,540
2020-07-20 18:10:14,2020,7,20,18,852,0,11,31300,16,25,960,540
2020-07-20 15:54:47,2020,7,20,15,37400,0,96,1100000,186,15,1278,720
2020-07-17 17:07:15,2020,7,17,17,10700,0,27,1100000,49,6,1280,720
2020-07-16 19:06:52,2020,7,16,19,1652,8,24,62000,27,15,960,540
2020-07-14 18:42:33,2020,7,14,18,1318,13,27,55800,28,15,960,540
2020-07-13 21:47:48,2020,7,13,21,1619,14,41,57200,28,14,960,540
2020-07-08 21:51:17,2020,7,8,21,2606,11,68,87200,27,18,960,540
2020-07-07 20:23:06,2020,7,7,20,2460,30,95,86700,40,15,960,540
2020-07-06 20:36:24,2020,7,6,20,2082,12,42,80100,59,15,954,540
2020-07-06 14:41:18,2020,7,6,14,14400,0,43,1100000,75,15,1280,720
2020-07-06 14:40:00,2020,7,6,14,14800,0,44,1100000,70,15,1280,720
2020-07-06 14:36:49,2020,7,6,14,13100,0,64,1100000,109,15,1280,720
2020-07-06 14:35:33,2020,7,6,14,13500,0,70,1100000,165,15,1280,720
2020-07-06 14:34:11,2020,7,6,14,17000,0,80,1100000,78,37,1080,608
2020-07-06 14:32:05,2020,7,6,14,240800,0,499,11700000,872,37,1080,608
2020-07-05 15:13:57,2020,7,5,15,1171,5,37,54300,24,32,960,540
2020-07-04 18:02:43,2020,7,4,18,739,4,19,45900,24,12,960,540
2020-07-04 11:51:37,2020,7,4,11,562,4,12,40600,13,18,540,540
2020-07-01 18:15:55,2020,7,1,18,801,5,25,40200,18,15,960,540
2020-06-30 19:05:54,2020,6,30,19,778,7,34,40000,22,17,960,540
2020-06-30 11:00:45,2020,6,30,11,579,7,36,38600,22,15,1024,576
2020-06-26 20:35:19,2020,6,26,20,745,4,16,40700,20,31,960,540
2020-06-26 17:13:46,2020,6,26,17,654,25,33,37300,15,16,960,540
2020-06-26 16:40:43,2020,6,26,16,10700,0,25,965000,38,16,1080,608
2020-06-26 15:13:03,2020,6,26,15,12100,0,49,970000,55,30,720,1280
2020-06-26 13:38:10,2020,6,26,13,453,2,18,30300,10,15,540,960
2020-06-26 11:58:27,2020,6,26,11,793,4,32,33900,16,17,960,540
2020-06-26 10:57:40,2020,6,26,10,450,5,15,30300,7,19,1026,576
2020-06-25 21:18:52,2020,6,25,21,466,11,10,29700,5,42,1026,576
2020-06-25 18:44:31,2020,6,25,18,425,4,23,27900,11,31,960,540
2020-06-25 08:59:56,2020,6,25,8,329,1,15,27100,13,15,1024,576
2020-06-25 08:55:26,2020,6,25,8,12800,0,43,1100000,54,30,1280,720
2020-06-25 08:54:54,2020,6,25,8,12700,0,27,1000000,43,30,1280,720
2020-06-25 08:53:40,2020,6,25,8,11700,0,29,998400,33,30,1280,720
2020-06-24 20:24:30,2020,6,24,20,1252,16,19,61800,13,41,1026,576
2020-06-24 20:20:42,2020,6,24,20,325,2,8,21800,9,32,1026,576
2020-06-24 19:35:36,2020,6,24,19,559,3,17,25100,12,28,960,540
2020-06-23 18:41:02,2020,6,23,18,311,8,12,21400,12,25,960,540
2020-06-23 18:21:19,2020,6,23,18,317,1,21,21600,6,13,960,540
2020-06-22 19:42:15,2020,6,22,19,8978,12,23,992300,39,15,1080,608
2020-06-22 19:41:48,2020,6,22,19,9333,0,32,976600,30,15,1080,608
2020-06-22 19:41:06,2020,6,22,19,9527,19,28,1000000,30,15,1080,608
2020-06-22 19:12:46,2020,6,22,19,346,0,11,20000,9,17,960,540
2020-06-22 17:40:59,2020,6,22,17,323,1,10,19700,7,13,1024,576
2020-06-21 21:56:24,2020,6,21,21,455,4,19,22500,19,16,960,540
2020-06-21 21:41:44,2020,6,21,21,357,5,24,20300,8,33,960,540
2020-06-21 21:31:29,2020,6,21,21,191,3,1,17800,2,60,540,960
2020-06-21 12:23:04,2020,6,21,12,465,20,13,21800,6,13,1024,576
2020-06-20 19:49:23,2020,6,20,19,9506,0,56,1000000,90,30,1280,720
2020-06-20 19:48:36,2020,6,20,19,121200,0,373,16200000,1011,30,1280,720
2020-06-20 13:39:14,2020,6,20,13,499,5,5,23500,9,32,1026,576
2020-06-20 13:36:32,2020,6,20,13,542,9,20,24200,6,47,1026,576
2020-06-20 13:32:38,2020,6,20,13,362,1,11,23200,4,20,1026,576
2020-06-20 13:27:35,2020,6,20,13,492,5,11,23300,8,23,1026,576
2020-06-19 12:01:27,2020,6,19,12,711,3,19,25300,15,27,960,540
2020-06-19 11:57:19,2020,6,19,11,462,1,12,22200,6,17,960,540
2020-06-18 19:14:26,2020,6,18,19,414,5,18,19900,10,17,960,540
2020-06-18 18:52:22,2020,6,18,18,384,5,14,19100,2,23,960,540
2020-06-18 18:21:16,2020,6,18,18,388,2,6,18800,6,39,1026,576
2020-06-18 18:18:11,2020,6,18,18,231,0,3,14700,7,41,1026,576
2020-06-18 18:14:32,2020,6,18,18,210,1,2,14300,4,41,1026,576
2020-06-18 18:08:59,2020,6,18,18,201,1,2,13800,9,60,960,540
2020-06-18 18:03:57,2020,6,18,18,233,2,7,13500,7,47,960,540
2020-06-18 17:57:19,2020,6,18,17,208,2,6,12700,8,60,1026,576
2020-06-18 15:39:24,2020,6,18,15,264,67,5,13700,5,12,1024,576
2020-06-18 11:41:10,2020,6,18,11,348,1,9,15700,9,30,960,540
2020-06-18 11:19:30,2020,6,18,11,337,5,13,16300,4,15,1024,576
2020-06-17 19:56:25,2020,6,17,19,151600,117,318,14600000,980,15,1280,720
2020-06-17 19:52:02,2020,6,17,19,294,4,17,15200,3,18,960,540
2020-06-17 19:27:01,2020,6,17,19,267,2,10,14600,14,18,960,540
2020-06-17 19:19:13,2020,6,17,19,298,2,5,14700,1,18,960,540
2020-06-17 18:36:15,2020,6,17,18,3345,62,4,277500,6,13,960,540
2020-06-17 16:31:30,2020,6,17,16,250,2,10,13100,8,29,960,540
2020-06-17 11:34:22,2020,6,17,11,430,5,11,16000,17,36,640,360
2020-06-17 10:26:21,2020,6,17,10,350,5,11,13100,6,17,960,540
2020-06-16 20:01:28,2020,6,16,20,271,0,16,13900,5,48,960,540
2020-06-16 18:51:54,2020,6,16,18,178,2,2,13100,5,9,960,540
2020-06-16 15:53:03,2020,6,16,15,2091,16,32,51900,60,15,960,540
2020-06-16 14:25:39,2020,6,16,14,238,1,3,11900,4,18,960,540
2020-06-15 18:44:54,2020,6,15,18,471,1,4,19400,7,12,1024,576
2020-06-15 18:25:57,2020,6,15,18,176,2,5,10700,6,57,960,540
2020-06-15 18:02:27,2020,6,15,18,143,1,4,10500,5,14,1024,576
2020-06-15 17:03:39,2020,6,15,17,259,0,7,11900,1,13,960,540
2020-06-15 10:00:52,2020,6,15,10,264,1,4,11900,8,21,960,544
2020-06-14 14:33:10,2020,6,14,14,214,1,3,11500,3,16,960,544
2020-06-13 19:03:32,2020,6,13,19,142,0,1,9767,3,15,960,540
2020-06-13 18:30:15,2020,6,13,18,202,0,4,11500,3,10,960,540
2020-06-13 16:27:34,2020,6,13,16,162,13,3,10300,6,9,576,576
2020-06-13 11:22:01,2020,6,13,11,356,0,10,13300,13,16,680,510
2020-06-13 10:43:57,2020,6,13,10,134,0,3,9252,8,15,960,540
2020-06-12 18:36:24,2020,6,12,18,126,0,1,9212,6,22,1024,576
2020-06-12 17:20:30,2020,6,12,17,162,0,1,10100,5,7,960,540
2020-06-12 16:59:12,2020,6,12,16,192,1,3,10900,4,5,960,540
2020-06-12 16:11:20,2020,6,12,16,11000,4,32,1300000,31,15,1280,720
2020-06-12 16:10:43,2020,6,12,16,21100,77,63,1300000,106,13,1280,720
2020-06-12 16:09:55,2020,6,12,16,25700,68,80,1300000,84,13,1280,720
2020-06-11 17:50:50,2020,6,11,17,146,1,2,8484,2,17,960,540
2020-06-11 15:28:06,2020,6,11,15,12000,0,140,394100,136,8,1024,576
2020-06-11 11:36:10,2020,6,11,11,110,3,0,7418,28,29,960,540
2020-06-11 10:25:41,2020,6,11,10,127,0,0,7493,9,16,1024,576
2020-06-10 19:07:09,2020,6,10,19,197,2,5,9225,7,6,1024,576
2020-06-10 18:44:27,2020,6,10,18,113,0,0,7069,0,59,540,540
2020-06-10 17:52:12,2020,6,10,17,126,0,1,7206,0,9,960,544
2020-06-10 10:20:19,2020,6,10,10,376,5,7,12400,15,14,1024,576
2020-06-09 13:53:50,2020,6,9,13,7462,0,154,165200,177,10,1024,576
2020-06-06 18:35:27,2020,6,6,18,164,0,2,7308,2,23,892,540
2020-06-05 19:36:03,2020,6,5,19,104,1,3,6562,1,22,540,540
2020-06-05 15:17:42,2020,6,5,15,70,0,3,6047,4,26,540,540
2020-06-04 22:07:20,2020,6,4,22,70,1,3,5469,3,28,540,540
2020-06-03 18:58:23,2020,6,3,18,107,4,0,5590,0,18,960,540
2020-06-02 22:42:51,2020,6,2,22,77,0,0,5730,4,15,960,540
2020-06-01 21:14:11,2020,6,1,21,77,0,1,5459,3,19,960,540
2020-06-01 17:24:26,2020,6,1,17,107,1,2,5439,4,30,960,540
2020-05-31 17:52:47,2020,5,31,17,77,0,2,5627,2,16,960,540
2020-05-31 12:26:50,2020,5,31,12,81,0,5,5442,2,15,960,540
2020-05-30 20:55:54,2020,5,30,20,59,0,1,4868,1,30,960,540
2020-05-30 18:54:28,2020,5,30,18,96,0,1,5328,2,10,960,540
2020-05-30 14:44:48,2020,5,30,14,98,0,1,4509,0,50,960,540
2020-05-30 09:23:33,2020,5,30,9,87,1,2,5005,5,30,960,540
2020-05-29 16:48:45,2020,5,29,16,91,0,2,4996,2,15,960,540
2020-05-29 15:45:54,2020,5,29,15,94,1,1,5039,4,15,960,540
2020-05-26 19:05:39,2020,5,26,19,164,1,2,5018,2,47,562,540
2020-05-24 20:59:05,2020,5,24,20,47,1,2,3679,1,55,960,540
2020-05-24 20:47:04,2020,5,24,20,38,0,2,3480,0,55,960,540
2020-05-23 18:28:32,2020,5,23,18,757,3,2,11200,3,51,960,540
2020-05-21 11:31:12,2020,5,21,11,86,0,2,4525,0,15,852,480
2020-05-15 12:27:51,2020,5,15,12,88,4,2,4795,2,16,960,540
2020-05-13 23:50:15,2020,5,13,23,83,0,2,5390,3,18,960,540
2020-05-13 22:14:07,2020,5,13,22,49,0,1,4201,1,22,960,540
2020-05-13 09:46:43,2020,5,13,9,52,0,2,4250,0,24,960,540
2020-05-13 09:44:04,2020,5,13,9,72,0,2,4054,1,18,960,540
2020-05-12 18:41:50,2020,5,12,18,67,0,2,4059,0,14,960,540
2020-05-12 18:37:49,2020,5,12,18,42,0,2,3642,0,27,960,540
2020-05-08 22:09:46,2020,5,8,22,38,0,0,3350,0,20,540,540
2020-05-07 21:05:41,2020,5,7,21,38,0,1,2798,0,20,540,540
2020-05-06 20:02:16,2020,5,6,20,75,2,1,3726,4,9,960,540
2020-05-03 23:22:20,2020,5,3,23,133,3,0,3885,3,12,960,540
2020-05-03 22:51:41,2020,5,3,22,71,1,0,3473,0,11,960,540
2020-05-03 22:38:38,2020,5,3,22,32,1,2,2606,1,10,662,540
2020-05-03 16:11:47,2020,5,3,16,114,2,0,4173,0,15,960,540
2020-05-01 21:57:42,2020,5,1,21,78,0,1,4322,0,30,540,540
2020-04-30 19:55:19,2020,4,30,19,64,0,0,3246,1,28,540,540
2020-04-29 22:46:12,2020,4,29,22,49,2,1,3171,0,15,540,540
2020-04-23 22:40:50,2020,4,23,22,3086,17,4,85000,8,40,960,540
2020-04-23 22:35:53,2020,4,23,22,177,1,1,4001,1,22,960,540
2020-04-23 12:16:48,2020,4,23,12,85,1,1,3902,3,21,960,540
2020-04-23 09:54:10,2020,4,23,9,50,1,1,3232,2,24,960,540
2020-04-22 20:03:52,2020,4,22,20,273,1,3,4758,0,24,960,540
2020-04-19 20:25:43,2020,4,19,20,150,2,1,4097,1,31,960,540
2020-04-19 20:21:54,2020,4,19,20,167,1,0,4243,4,17,960,540
2020-04-19 20:16:29,2020,4,19,20,188,4,4,5076,5,43,960,540
2020-04-19 20:12:06,2020,4,19,20,131,1,0,4140,6,25,960,540
2020-04-17 20:21:23,2020,4,17,20,775,1,4,17000,1,33,960,540
2020-04-17 20:17:13,2020,4,17,20,800,0,5,42600,2,24,960,540
2020-04-17 20:11:10,2020,4,17,20,810,0,1,16800,0,33,960,540
2020-04-17 12:49:56,2020,4,17,12,69,1,3,4397,5,10,748,544
2020-04-16 21:48:13,2020,4,16,21,99,1,0,4344,0,22,540,558
2020-04-16 21:45:19,2020,4,16,21,192,2,5,5098,0,24,960,540
2020-04-16 21:40:12,2020,4,16,21,10900,16,27,188600,20,23,960,540
2020-04-16 21:01:27,2020,4,16,21,4982,150,7,89900,9,22,540,568
2020-04-16 21:00:01,2020,4,16,21,2178,20,4,27700,6,20,540,572
2020-04-16 20:51:17,2020,4,16,20,86,0,1,3694,0,16,540,596
2020-04-15 14:47:27,2020,4,15,14,80,0,3,3771,4,33,960,540
2020-04-13 11:56:03,2020,4,13,11,293,3,3,6002,3,59,960,540
2020-04-12 18:27:15,2020,4,12,18,37,0,1,3458,1,15,540,540
2020-04-11 15:55:58,2020,4,11,15,258,2,2,5429,2,17,562,540
2020-04-11 15:46:07,2020,4,11,15,32400,773,46,948000,82,19,540,592
2020-04-11 15:30:56,2020,4,11,15,588,6,2,7564,5,12,960,540
2020-04-10 11:06:31,2020,4,10,11,89400,265,570,1200000,1536,18,540,572
2020-04-08 19:02:58,2020,4,8,19,9297,41,28,128000,21,19,960,540
2020-04-08 16:47:30,2020,4,8,16,1619,1,4,32200,6,23,960,540
2020-04-07 20:12:37,2020,4,7,20,27200,54,49,510000,39,22,540,562
2020-04-07 19:30:39,2020,4,7,19,697,2,2,18800,2,17,540,574
2020-04-07 19:17:44,2020,4,7,19,2686,23,7,46700,7,21,558,540
2020-04-07 19:02:12,2020,4,7,19,49600,127,87,659000,84,21,766,540
2020-04-06 16:01:33,2020,4,6,16,178,0,2,7504,1,16,804,540
2020-04-06 15:55:17,2020,4,6,15,154,0,3,8006,3,16,932,576
2020-04-06 15:45:19,2020,4,6,15,189,1,2,7350,2,15,612,540
2020-03-26 22:29:57,2020,3,26,22,138,1,1,6606,1,15,960,540
2020-03-26 22:28:38,2020,3,26,22,141,2,1,6585,2,15,960,540
2020-03-21 10:02:01,2020,3,21,10,177,2,2,5989,5,51,210,398
2020-03-16 00:01:10,2020,3,16,0,136,2,1,5483,4,15,960,540
2020-03-15 18:18:59,2020,3,15,18,129,5,1,5339,3,15,960,540
2020-03-15 18:14:56,2020,3,15,18,85,1,0,4896,5,15,960,540
2020-03-06 17:55:17,2020,3,6,17,91,1,1,4825,0,15,960,540
2020-03-06 16:06:14,2020,3,6,16,90,2,3,5258,4,3,960,540
